interval_id,recording_id,subject,session,json_path,mosaic_path,action_id,raw_type,label,is_main11,is_noncanonical3,frame_start,frame_end,frame_mid,interval_len_frames,frame_mid_valid,video_ok,video_width,video_height,video_fps,video_frames,video_duration_sec,fold,split,protocol_a_use,protocol_b_known,protocol_b_noncanonical_unknown
2262,gZ_37_s2_2019-04-08T15;45;15+02;00,gZ_37,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_mosaic.avi,14,driver_actions/unclassified,unclassified,False,True,8829,9015,8922,187,True,True,1280,720,29.76,13070,439.18010752688167,fold1,train,False,False,True
2263,gZ_37_s2_2019-04-08T15;45;15+02;00,gZ_37,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_mosaic.avi,14,driver_actions/unclassified,unclassified,False,True,11958,11980,11969,23,True,True,1280,720,29.76,13070,439.18010752688167,fold1,train,False,False,True
2264,gZ_37_s2_2019-04-08T15;45;15+02;00,gZ_37,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_mosaic.avi,14,driver_actions/unclassified,unclassified,False,True,12370,12386,12378,17,True,True,1280,720,29.76,13070,439.18010752688167,fold1,train,False,False,True
2265,gZ_37_s2_2019-04-08T15;45;15+02;00,gZ_37,s2,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s2/gZ_37_s2_2019-04-08T15;45;15+02;00_rgb_mosaic.avi,14,driver_actions/unclassified,unclassified,False,True,12642,12660,12651,19,True,True,1280,720,29.76,13070,439.18010752688167,fold1,train,False,False,True
2266,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,9,43,26,35,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,True,True,False
2267,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,97,685,391,589,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,True,True,False
2268,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,5,driver_actions/safe_drive,safe_drive,True,False,844,1272,1058,429,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,True,True,False
2269,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,6,driver_actions/reach_side,reach_side,True,False,799,843,821,45,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,True,True,False
2270,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,6,driver_actions/reach_side,reach_side,True,False,1430,1838,1634,409,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,True,True,False
2271,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,7,driver_actions/reach_backseat,reach_backseat,True,False,686,798,742,113,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,True,True,False
2272,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,7,driver_actions/reach_backseat,reach_backseat,True,False,1273,1429,1351,157,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,True,True,False
2273,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,8,driver_actions/unclassified,unclassified,False,True,5,8,6,4,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,False,False,True
2274,gZ_37_s3_2019-04-29T12;10;11+02;00,gZ_37,s3,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gZ/37/s3/gZ_37_s3_2019-04-29T12;10;11+02;00_rgb_mosaic.avi,8,driver_actions/unclassified,unclassified,False,True,44,96,70,53,True,True,1280,720,29.76,1839,61.79435483870967,fold1,train,False,False,True
0,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,15,525,270,511,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
1,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,567,613,590,47,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
2,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,995,1279,1137,285,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
3,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,1908,2127,2017,220,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
4,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,2155,2256,2205,102,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
5,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,2275,2407,2341,133,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
6,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,2432,2559,2495,128,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
7,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,2588,2628,2608,41,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
8,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,2674,2730,2702,57,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
9,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,2787,2955,2871,169,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
10,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,3353,3408,3380,56,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
11,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,3443,3529,3486,87,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
12,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,3981,4216,4098,236,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
13,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,4581,4957,4769,377,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
14,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,4979,4994,4986,16,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
15,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5022,5036,5029,15,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
16,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5076,5102,5089,27,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
17,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5136,5202,5169,67,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
18,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5229,5280,5254,52,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
19,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5307,5330,5318,24,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
20,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5358,5477,5417,120,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
21,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5505,5531,5518,27,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
22,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,5563,6232,5897,670,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
23,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,6,driver_actions/safe_drive,safe_drive,True,False,6653,6776,6714,124,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
24,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,7,driver_actions/radio,radio,True,False,526,566,546,41,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
25,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,7,driver_actions/radio,radio,True,False,614,994,804,381,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
26,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,7,driver_actions/radio,radio,True,False,3530,3980,3755,451,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
27,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,8,driver_actions/drinking,drinking,True,False,1376,1395,1385,20,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
28,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,8,driver_actions/drinking,drinking,True,False,1466,1725,1595,260,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
29,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,8,driver_actions/drinking,drinking,True,False,3099,3240,3169,142,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
30,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,8,driver_actions/drinking,drinking,True,False,4320,4485,4402,166,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
31,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,8,driver_actions/drinking,drinking,True,False,6360,6542,6451,183,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
32,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,9,driver_actions/reach_side,reach_side,True,False,1280,1333,1306,54,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
33,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,9,driver_actions/reach_side,reach_side,True,False,1757,1833,1795,77,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
34,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,9,driver_actions/reach_side,reach_side,True,False,2956,3023,2989,68,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
35,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,9,driver_actions/reach_side,reach_side,True,False,3295,3352,3323,58,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
36,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,9,driver_actions/reach_side,reach_side,True,False,4217,4272,4244,56,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
37,gA_1_s1_2019-03-08T09;31;15+01;00,gA_1,s1,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,/home/user/文档/ICRA2027/dataset/DMD_distraction_extracted/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_mosaic.avi,9,driver_actions/reach_side,reach_side,True,False,4522,4580,4551,59,True,True,1280,720,29.76,6777,227.7217741935484,fold2,train,True,True,False
